YEAR,STATE,HFR,HFR_se,universl,permit,Fem_FS_S,Male_FS_S,cause_of_death,cod_code,DEATHS,POPULATION,Crude Rate
2007.0,NC,0.36,0.03,0.0,1.0,0.38,0.62,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,37.0,9118037.0,0.4
2007.0,NC,0.36,0.03,0.0,1.0,0.38,0.62,Intentional self-harm by other and unspecified firearm discharge,X74,560.0,9118037.0,6.1
2007.0,NC,0.36,0.03,0.0,1.0,0.38,0.62,"Assault by rifle, shotgun and larger firearm discharge",X94,28.0,9118037.0,0.3
2007.0,NC,0.36,0.03,0.0,1.0,0.38,0.62,Assault by other and unspecified firearm discharge,X95,429.0,9118037.0,4.7
2008.0,NC,0.34,0.04,0.0,1.0,0.41,0.63,Discharge from other and unspecified firearms,W34,12.0,9309449.0,Unreliable
2008.0,NC,0.34,0.04,0.0,1.0,0.41,0.63,Intentional self-harm by handgun discharge,X72,13.0,9309449.0,Unreliable
2008.0,NC,0.34,0.04,0.0,1.0,0.41,0.63,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,46.0,9309449.0,0.5
2008.0,NC,0.34,0.04,0.0,1.0,0.41,0.63,Intentional self-harm by other and unspecified firearm discharge,X74,610.0,9309449.0,6.6
2008.0,NC,0.34,0.04,0.0,1.0,0.41,0.63,"Assault by rifle, shotgun and larger firearm discharge",X94,27.0,9309449.0,0.3
2008.0,NC,0.34,0.04,0.0,1.0,0.41,0.63,Assault by other and unspecified firearm discharge,X95,436.0,9309449.0,4.7
2009.0,NC,0.34,0.03,0.0,1.0,0.42,0.62,Discharge from other and unspecified firearms,W34,16.0,9449566.0,Unreliable
2009.0,NC,0.34,0.03,0.0,1.0,0.42,0.62,Intentional self-harm by handgun discharge,X72,19.0,9449566.0,Unreliable
2009.0,NC,0.34,0.03,0.0,1.0,0.42,0.62,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,49.0,9449566.0,0.5
2009.0,NC,0.34,0.03,0.0,1.0,0.42,0.62,Intentional self-harm by other and unspecified firearm discharge,X74,610.0,9449566.0,6.5
2009.0,NC,0.34,0.03,0.0,1.0,0.42,0.62,"Assault by rifle, shotgun and larger firearm discharge",X94,28.0,9449566.0,0.3
2009.0,NC,0.34,0.03,0.0,1.0,0.42,0.62,Assault by other and unspecified firearm discharge,X95,378.0,9449566.0,4
2010.0,NC,0.35,0.03,0.0,1.0,0.41,0.66,Discharge from other and unspecified firearms,W34,28.0,9535483.0,0.3
2010.0,NC,0.35,0.03,0.0,1.0,0.41,0.66,Intentional self-harm by handgun discharge,X72,15.0,9535483.0,Unreliable
2010.0,NC,0.35,0.03,0.0,1.0,0.41,0.66,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,41.0,9535483.0,0.4
2010.0,NC,0.35,0.03,0.0,1.0,0.41,0.66,Intentional self-harm by other and unspecified firearm discharge,X74,651.0,9535483.0,6.8
2010.0,NC,0.35,0.03,0.0,1.0,0.41,0.66,"Assault by rifle, shotgun and larger firearm discharge",X94,25.0,9535483.0,0.3
2010.0,NC,0.35,0.03,0.0,1.0,0.41,0.66,Assault by other and unspecified firearm discharge,X95,347.0,9535483.0,3.6
2011.0,NC,0.41,0.03,0.0,1.0,0.4,0.66,Discharge from other and unspecified firearms,W34,33.0,9656401.0,0.3
2011.0,NC,0.41,0.03,0.0,1.0,0.4,0.66,Intentional self-harm by handgun discharge,X72,22.0,9656401.0,0.2
2011.0,NC,0.41,0.03,0.0,1.0,0.4,0.66,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,54.0,9656401.0,0.6
2011.0,NC,0.41,0.03,0.0,1.0,0.4,0.66,Intentional self-harm by other and unspecified firearm discharge,X74,652.0,9656401.0,6.8
2011.0,NC,0.41,0.03,0.0,1.0,0.4,0.66,"Assault by rifle, shotgun and larger firearm discharge",X94,24.0,9656401.0,0.2
2011.0,NC,0.41,0.03,0.0,1.0,0.4,0.66,Assault by other and unspecified firearm discharge,X95,354.0,9656401.0,3.7
2012.0,NC,0.38,0.03,0.0,1.0,0.34,0.62,Discharge from other and unspecified firearms,W34,26.0,9752073.0,0.3
2012.0,NC,0.38,0.03,0.0,1.0,0.34,0.62,Intentional self-harm by handgun discharge,X72,16.0,9752073.0,Unreliable
2012.0,NC,0.38,0.03,0.0,1.0,0.34,0.62,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,65.0,9752073.0,0.7
2012.0,NC,0.38,0.03,0.0,1.0,0.34,0.62,Intentional self-harm by other and unspecified firearm discharge,X74,628.0,9752073.0,6.4
2012.0,NC,0.38,0.03,0.0,1.0,0.34,0.62,"Assault by rifle, shotgun and larger firearm discharge",X94,38.0,9752073.0,0.4
2012.0,NC,0.38,0.03,0.0,1.0,0.34,0.62,Assault by other and unspecified firearm discharge,X95,381.0,9752073.0,3.9
2013.0,NC,0.36,0.03,0.0,1.0,0.4,0.66,Discharge from other and unspecified firearms,W34,14.0,9848060.0,Unreliable
2013.0,NC,0.36,0.03,0.0,1.0,0.4,0.66,Intentional self-harm by handgun discharge,X72,17.0,9848060.0,Unreliable
2013.0,NC,0.36,0.03,0.0,1.0,0.4,0.66,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,60.0,9848060.0,0.6
2013.0,NC,0.36,0.03,0.0,1.0,0.4,0.66,Intentional self-harm by other and unspecified firearm discharge,X74,694.0,9848060.0,7
2013.0,NC,0.36,0.03,0.0,1.0,0.4,0.66,"Assault by rifle, shotgun and larger firearm discharge",X94,16.0,9848060.0,Unreliable
2013.0,NC,0.36,0.03,0.0,1.0,0.4,0.66,Assault by other and unspecified firearm discharge,X95,393.0,9848060.0,4
2013.0,NC,0.36,0.03,0.0,1.0,0.4,0.66,"Other and unspecified firearm discharge, undetermined intent",Y24,13.0,9848060.0,Unreliable
2014.0,NC,0.33,0.04,0.0,1.0,0.38,0.63,Discharge from other and unspecified firearms,W34,34.0,9943964.0,0.3
2014.0,NC,0.33,0.04,0.0,1.0,0.38,0.63,Intentional self-harm by handgun discharge,X72,73.0,9943964.0,0.7
2014.0,NC,0.33,0.04,0.0,1.0,0.38,0.63,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,102.0,9943964.0,1
2014.0,NC,0.33,0.04,0.0,1.0,0.38,0.63,Intentional self-harm by other and unspecified firearm discharge,X74,585.0,9943964.0,5.9
2014.0,NC,0.33,0.04,0.0,1.0,0.38,0.63,"Assault by rifle, shotgun and larger firearm discharge",X94,29.0,9943964.0,0.3
2014.0,NC,0.33,0.04,0.0,1.0,0.38,0.63,Assault by other and unspecified firearm discharge,X95,358.0,9943964.0,3.6
2014.0,NC,0.33,0.04,0.0,1.0,0.38,0.63,Legal intervention involving firearm discharge,Y35.0,10.0,9943964.0,Unreliable
2015.0,NC,0.32,0.03,0.0,1.0,0.35,0.63,Discharge from other and unspecified firearms,W34,30.0,10042802.0,0.3
2015.0,NC,0.32,0.03,0.0,1.0,0.35,0.63,Intentional self-harm by handgun discharge,X72,127.0,10042802.0,1.3
2015.0,NC,0.32,0.03,0.0,1.0,0.35,0.63,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,107.0,10042802.0,1.1
2015.0,NC,0.32,0.03,0.0,1.0,0.35,0.63,Intentional self-harm by other and unspecified firearm discharge,X74,553.0,10042802.0,5.5
2015.0,NC,0.32,0.03,0.0,1.0,0.35,0.63,Assault by handgun discharge,X93,10.0,10042802.0,Unreliable
2015.0,NC,0.32,0.03,0.0,1.0,0.35,0.63,"Assault by rifle, shotgun and larger firearm discharge",X94,26.0,10042802.0,0.3
2015.0,NC,0.32,0.03,0.0,1.0,0.35,0.63,Assault by other and unspecified firearm discharge,X95,402.0,10042802.0,4
2015.0,NC,0.32,0.03,0.0,1.0,0.35,0.63,Legal intervention involving firearm discharge,Y35.0,17.0,10042802.0,Unreliable
2016.0,NC,0.37,0.03,0.0,1.0,0.39,0.64,Discharge from other and unspecified firearms,W34,24.0,10146788.0,0.2
2016.0,NC,0.37,0.03,0.0,1.0,0.39,0.64,Intentional self-harm by handgun discharge,X72,162.0,10146788.0,1.6
2016.0,NC,0.37,0.03,0.0,1.0,0.39,0.64,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,124.0,10146788.0,1.2
2016.0,NC,0.37,0.03,0.0,1.0,0.39,0.64,Intentional self-harm by other and unspecified firearm discharge,X74,502.0,10146788.0,4.9
2016.0,NC,0.37,0.03,0.0,1.0,0.39,0.64,Assault by handgun discharge,X93,41.0,10146788.0,0.4
2016.0,NC,0.37,0.03,0.0,1.0,0.39,0.64,"Assault by rifle, shotgun and larger firearm discharge",X94,35.0,10146788.0,0.3
2016.0,NC,0.37,0.03,0.0,1.0,0.39,0.64,Assault by other and unspecified firearm discharge,X95,482.0,10146788.0,4.8
2016.0,NC,0.37,0.03,0.0,1.0,0.39,0.64,"Other and unspecified firearm discharge, undetermined intent",Y24,11.0,10146788.0,Unreliable
2016.0,NC,0.37,0.03,0.0,1.0,0.39,0.64,Legal intervention involving firearm discharge,Y35.0,24.0,10146788.0,0.2
1999.0,ND,0.56,0.04,0.0,0.0,0.35,0.59,Intentional self-harm by handgun discharge,X72,11.0,644259.0,Unreliable
1999.0,ND,0.56,0.04,0.0,0.0,0.35,0.59,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,15.0,644259.0,Unreliable
1999.0,ND,0.56,0.04,0.0,0.0,0.35,0.59,Intentional self-harm by other and unspecified firearm discharge,X74,13.0,644259.0,Unreliable
2000.0,ND,0.55,0.03,0.0,0.0,0.22,0.56,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,16.0,642200.0,Unreliable
2000.0,ND,0.55,0.03,0.0,0.0,0.22,0.56,Intentional self-harm by other and unspecified firearm discharge,X74,12.0,642200.0,Unreliable
2001.0,ND,0.5,0.02,0.0,0.0,0.22,0.61,Intentional self-harm by handgun discharge,X72,12.0,639062.0,Unreliable
2001.0,ND,0.5,0.02,0.0,0.0,0.22,0.61,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,21.0,639062.0,3.3
2002.0,ND,0.52,0.02,0.0,0.0,0.14,0.66,Intentional self-harm by handgun discharge,X72,21.0,638168.0,3.3
2002.0,ND,0.52,0.02,0.0,0.0,0.14,0.66,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,16.0,638168.0,Unreliable
2002.0,ND,0.52,0.02,0.0,0.0,0.14,0.66,Intentional self-harm by other and unspecified firearm discharge,X74,16.0,638168.0,Unreliable
2003.0,ND,0.51,0.03,0.0,0.0,0.07,0.61,Intentional self-harm by handgun discharge,X72,14.0,638817.0,Unreliable
2003.0,ND,0.51,0.03,0.0,0.0,0.07,0.61,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,15.0,638817.0,Unreliable
2003.0,ND,0.51,0.03,0.0,0.0,0.07,0.61,Intentional self-harm by other and unspecified firearm discharge,X74,12.0,638817.0,Unreliable
2003.0,ND,0.51,0.03,0.0,0.0,0.07,0.61,Assault by other and unspecified firearm discharge,X95,11.0,638817.0,Unreliable
2004.0,ND,0.55,0.02,0.0,0.0,0.3,0.6,Intentional self-harm by handgun discharge,X72,10.0,644705.0,Unreliable
2004.0,ND,0.55,0.02,0.0,0.0,0.3,0.6,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,18.0,644705.0,Unreliable
2004.0,ND,0.55,0.02,0.0,0.0,0.3,0.6,Intentional self-harm by other and unspecified firearm discharge,X74,13.0,644705.0,Unreliable
2005.0,ND,0.55,0.04,0.0,0.0,0.33,0.63,Intentional self-harm by handgun discharge,X72,20.0,646089.0,3.1
2005.0,ND,0.55,0.04,0.0,0.0,0.33,0.63,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,23.0,646089.0,3.6
2005.0,ND,0.55,0.04,0.0,0.0,0.33,0.63,Intentional self-harm by other and unspecified firearm discharge,X74,13.0,646089.0,Unreliable
2006.0,ND,0.48,0.04,0.0,0.0,0.24,0.51,Intentional self-harm by handgun discharge,X72,11.0,649422.0,Unreliable
2006.0,ND,0.48,0.04,0.0,0.0,0.24,0.51,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,20.0,649422.0,3.1
2006.0,ND,0.48,0.04,0.0,0.0,0.24,0.51,Intentional self-harm by other and unspecified firearm discharge,X74,10.0,649422.0,Unreliable
2007.0,ND,0.54,0.03,0.0,0.0,0.12,0.55,Intentional self-harm by handgun discharge,X72,12.0,652822.0,Unreliable
2007.0,ND,0.54,0.03,0.0,0.0,0.12,0.55,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,18.0,652822.0,Unreliable
2007.0,ND,0.54,0.03,0.0,0.0,0.12,0.55,Intentional self-harm by other and unspecified firearm discharge,X74,19.0,652822.0,Unreliable
2008.0,ND,0.59,0.04,0.0,0.0,0.29,0.71,Intentional self-harm by handgun discharge,X72,19.0,657569.0,Unreliable
2008.0,ND,0.59,0.04,0.0,0.0,0.29,0.71,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,26.0,657569.0,4
2008.0,ND,0.59,0.04,0.0,0.0,0.29,0.71,Intentional self-harm by other and unspecified firearm discharge,X74,10.0,657569.0,Unreliable
2009.0,ND,0.54,0.03,0.0,0.0,0.25,0.6,Intentional self-harm by handgun discharge,X72,22.0,664968.0,3.3
2009.0,ND,0.54,0.03,0.0,0.0,0.25,0.6,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,23.0,664968.0,3.5
2010.0,ND,0.54,0.03,0.0,0.0,0.24,0.58,Intentional self-harm by handgun discharge,X72,22.0,672591.0,3.3
2010.0,ND,0.54,0.03,0.0,0.0,0.24,0.58,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,25.0,672591.0,3.7
2011.0,ND,0.54,0.03,0.0,0.0,0.3,0.52,Intentional self-harm by handgun discharge,X72,17.0,683932.0,Unreliable
2011.0,ND,0.54,0.03,0.0,0.0,0.3,0.52,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,23.0,683932.0,3.4
2011.0,ND,0.54,0.03,0.0,0.0,0.3,0.52,Intentional self-harm by other and unspecified firearm discharge,X74,11.0,683932.0,Unreliable
2012.0,ND,0.56,0.03,0.0,0.0,0.39,0.64,Intentional self-harm by handgun discharge,X72,30.0,699628.0,4.3
2012.0,ND,0.56,0.03,0.0,0.0,0.39,0.64,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,18.0,699628.0,Unreliable
2012.0,ND,0.56,0.03,0.0,0.0,0.39,0.64,Intentional self-harm by other and unspecified firearm discharge,X74,15.0,699628.0,Unreliable
2013.0,ND,0.57,0.03,0.0,0.0,0.2,0.67,Intentional self-harm by handgun discharge,X72,34.0,723393.0,4.7
2013.0,ND,0.57,0.03,0.0,0.0,0.2,0.67,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,27.0,723393.0,3.7
2013.0,ND,0.57,0.03,0.0,0.0,0.2,0.67,Intentional self-harm by other and unspecified firearm discharge,X74,15.0,723393.0,Unreliable
2014.0,ND,0.57,0.04,0.0,0.0,0.29,0.69,Intentional self-harm by handgun discharge,X72,28.0,739482.0,3.8
2014.0,ND,0.57,0.04,0.0,0.0,0.29,0.69,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,25.0,739482.0,3.4
2014.0,ND,0.57,0.04,0.0,0.0,0.29,0.69,Intentional self-harm by other and unspecified firearm discharge,X74,32.0,739482.0,4.3
2015.0,ND,0.5,0.03,0.0,0.0,0.42,0.66,Intentional self-harm by handgun discharge,X72,31.0,756927.0,4.1
2015.0,ND,0.5,0.03,0.0,0.0,0.42,0.66,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,22.0,756927.0,2.9
2015.0,ND,0.5,0.03,0.0,0.0,0.42,0.66,Intentional self-harm by other and unspecified firearm discharge,X74,23.0,756927.0,3
2015.0,ND,0.5,0.03,0.0,0.0,0.42,0.66,Assault by other and unspecified firearm discharge,X95,11.0,756927.0,Unreliable
2016.0,ND,0.53,0.03,0.0,0.0,0.33,0.58,Intentional self-harm by handgun discharge,X72,23.0,757952.0,3
2016.0,ND,0.53,0.03,0.0,0.0,0.33,0.58,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,19.0,757952.0,Unreliable
2016.0,ND,0.53,0.03,0.0,0.0,0.33,0.58,Intentional self-harm by other and unspecified firearm discharge,X74,33.0,757952.0,4.4
1999.0,OH,0.36,0.04,0.0,0.0,0.34,0.62,Discharge from other and unspecified firearms,W34,26.0,11335454.0,0.2
1999.0,OH,0.36,0.04,0.0,0.0,0.34,0.62,Intentional self-harm by handgun discharge,X72,70.0,11335454.0,0.6
1999.0,OH,0.36,0.04,0.0,0.0,0.34,0.62,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,78.0,11335454.0,0.7
1999.0,OH,0.36,0.04,0.0,0.0,0.34,0.62,Intentional self-harm by other and unspecified firearm discharge,X74,478.0,11335454.0,4.2
1999.0,OH,0.36,0.04,0.0,0.0,0.34,0.62,Assault by handgun discharge,X93,13.0,11335454.0,Unreliable
1999.0,OH,0.36,0.04,0.0,0.0,0.34,0.62,"Assault by rifle, shotgun and larger firearm discharge",X94,12.0,11335454.0,Unreliable
1999.0,OH,0.36,0.04,0.0,0.0,0.34,0.62,Assault by other and unspecified firearm discharge,X95,231.0,11335454.0,2
1999.0,OH,0.36,0.04,0.0,0.0,0.34,0.62,Legal intervention involving firearm discharge,Y35.0,12.0,11335454.0,Unreliable
2000.0,OH,0.35,0.03,0.0,0.0,0.34,0.58,"Rifle, shotgun and larger firearm discharge",W33,10.0,11353140.0,Unreliable
2000.0,OH,0.35,0.03,0.0,0.0,0.34,0.58,Discharge from other and unspecified firearms,W34,22.0,11353140.0,0.2
2000.0,OH,0.35,0.03,0.0,0.0,0.34,0.58,Intentional self-harm by handgun discharge,X72,69.0,11353140.0,0.6
2000.0,OH,0.35,0.03,0.0,0.0,0.34,0.58,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,74.0,11353140.0,0.7
2000.0,OH,0.35,0.03,0.0,0.0,0.34,0.58,Intentional self-harm by other and unspecified firearm discharge,X74,441.0,11353140.0,3.9
2000.0,OH,0.35,0.03,0.0,0.0,0.34,0.58,Assault by handgun discharge,X93,15.0,11353140.0,Unreliable
2000.0,OH,0.35,0.03,0.0,0.0,0.34,0.58,"Assault by rifle, shotgun and larger firearm discharge",X94,15.0,11353140.0,Unreliable
2000.0,OH,0.35,0.03,0.0,0.0,0.34,0.58,Assault by other and unspecified firearm discharge,X95,223.0,11353140.0,2
2001.0,OH,0.32,0.02,0.0,0.0,0.32,0.6,Discharge from other and unspecified firearms,W34,13.0,11387404.0,Unreliable
2001.0,OH,0.32,0.02,0.0,0.0,0.32,0.6,Intentional self-harm by handgun discharge,X72,70.0,11387404.0,0.6
2001.0,OH,0.32,0.02,0.0,0.0,0.32,0.6,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,81.0,11387404.0,0.7
2001.0,OH,0.32,0.02,0.0,0.0,0.32,0.6,Intentional self-harm by other and unspecified firearm discharge,X74,520.0,11387404.0,4.6
2001.0,OH,0.32,0.02,0.0,0.0,0.32,0.6,Assault by handgun discharge,X93,22.0,11387404.0,0.2
2001.0,OH,0.32,0.02,0.0,0.0,0.32,0.6,"Assault by rifle, shotgun and larger firearm discharge",X94,17.0,11387404.0,Unreliable
2001.0,OH,0.32,0.02,0.0,0.0,0.32,0.6,Assault by other and unspecified firearm discharge,X95,277.0,11387404.0,2.4
2002.0,OH,0.32,0.02,0.0,0.0,0.27,0.59,Discharge from other and unspecified firearms,W34,16.0,11407889.0,Unreliable
2002.0,OH,0.32,0.02,0.0,0.0,0.27,0.59,Intentional self-harm by handgun discharge,X72,70.0,11407889.0,0.6
2002.0,OH,0.32,0.02,0.0,0.0,0.27,0.59,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,88.0,11407889.0,0.8
2002.0,OH,0.32,0.02,0.0,0.0,0.27,0.59,Intentional self-harm by other and unspecified firearm discharge,X74,517.0,11407889.0,4.5
2002.0,OH,0.32,0.02,0.0,0.0,0.27,0.59,Assault by handgun discharge,X93,31.0,11407889.0,0.3
2002.0,OH,0.32,0.02,0.0,0.0,0.27,0.59,"Assault by rifle, shotgun and larger firearm discharge",X94,25.0,11407889.0,0.2
2002.0,OH,0.32,0.02,0.0,0.0,0.27,0.59,Assault by other and unspecified firearm discharge,X95,297.0,11407889.0,2.6
2002.0,OH,0.32,0.02,0.0,0.0,0.27,0.59,Legal intervention involving firearm discharge,Y35.0,10.0,11407889.0,Unreliable
2003.0,OH,0.34,0.03,0.0,0.0,0.29,0.58,Discharge from other and unspecified firearms,W34,17.0,11434788.0,Unreliable
2003.0,OH,0.34,0.03,0.0,0.0,0.29,0.58,Intentional self-harm by handgun discharge,X72,74.0,11434788.0,0.6
2003.0,OH,0.34,0.03,0.0,0.0,0.29,0.58,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,72.0,11434788.0,0.6
2003.0,OH,0.34,0.03,0.0,0.0,0.29,0.58,Intentional self-harm by other and unspecified firearm discharge,X74,426.0,11434788.0,3.7
2003.0,OH,0.34,0.03,0.0,0.0,0.29,0.58,Assault by handgun discharge,X93,43.0,11434788.0,0.4
2003.0,OH,0.34,0.03,0.0,0.0,0.29,0.58,"Assault by rifle, shotgun and larger firearm discharge",X94,14.0,11434788.0,Unreliable
2003.0,OH,0.34,0.03,0.0,0.0,0.29,0.58,Assault by other and unspecified firearm discharge,X95,264.0,11434788.0,2.3
2003.0,OH,0.34,0.03,0.0,0.0,0.29,0.58,Legal intervention involving firearm discharge,Y35.0,14.0,11434788.0,Unreliable
2004.0,OH,0.33,0.02,0.0,0.0,0.31,0.55,Discharge from other and unspecified firearms,W34,12.0,11452251.0,Unreliable
2004.0,OH,0.33,0.02,0.0,0.0,0.31,0.55,Intentional self-harm by handgun discharge,X72,87.0,11452251.0,0.8
2004.0,OH,0.33,0.02,0.0,0.0,0.31,0.55,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,83.0,11452251.0,0.7
2004.0,OH,0.33,0.02,0.0,0.0,0.31,0.55,Intentional self-harm by other and unspecified firearm discharge,X74,487.0,11452251.0,4.3
2004.0,OH,0.33,0.02,0.0,0.0,0.31,0.55,Assault by handgun discharge,X93,55.0,11452251.0,0.5
2004.0,OH,0.33,0.02,0.0,0.0,0.31,0.55,"Assault by rifle, shotgun and larger firearm discharge",X94,21.0,11452251.0,0.2
2004.0,OH,0.33,0.02,0.0,0.0,0.31,0.55,Assault by other and unspecified firearm discharge,X95,264.0,11452251.0,2.3
2005.0,OH,0.35,0.04,0.0,0.0,0.28,0.55,Discharge from other and unspecified firearms,W34,18.0,11463320.0,Unreliable
2005.0,OH,0.35,0.04,0.0,0.0,0.28,0.55,Intentional self-harm by handgun discharge,X72,64.0,11463320.0,0.6
2005.0,OH,0.35,0.04,0.0,0.0,0.28,0.55,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,97.0,11463320.0,0.8
2005.0,OH,0.35,0.04,0.0,0.0,0.28,0.55,Intentional self-harm by other and unspecified firearm discharge,X74,507.0,11463320.0,4.4
2005.0,OH,0.35,0.04,0.0,0.0,0.28,0.55,Assault by handgun discharge,X93,43.0,11463320.0,0.4
2005.0,OH,0.35,0.04,0.0,0.0,0.28,0.55,"Assault by rifle, shotgun and larger firearm discharge",X94,18.0,11463320.0,Unreliable
2005.0,OH,0.35,0.04,0.0,0.0,0.28,0.55,Assault by other and unspecified firearm discharge,X95,347.0,11463320.0,3
2005.0,OH,0.35,0.04,0.0,0.0,0.28,0.55,Legal intervention involving firearm discharge,Y35.0,11.0,11463320.0,Unreliable
2006.0,OH,0.35,0.04,0.0,0.0,0.27,0.53,Discharge from other and unspecified firearms,W34,22.0,11481213.0,0.2
2006.0,OH,0.35,0.04,0.0,0.0,0.27,0.53,Intentional self-harm by handgun discharge,X72,46.0,11481213.0,0.4
2006.0,OH,0.35,0.04,0.0,0.0,0.27,0.53,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,75.0,11481213.0,0.7
2006.0,OH,0.35,0.04,0.0,0.0,0.27,0.53,Intentional self-harm by other and unspecified firearm discharge,X74,505.0,11481213.0,4.4
2006.0,OH,0.35,0.04,0.0,0.0,0.27,0.53,Assault by handgun discharge,X93,28.0,11481213.0,0.2
2006.0,OH,0.35,0.04,0.0,0.0,0.27,0.53,"Assault by rifle, shotgun and larger firearm discharge",X94,14.0,11481213.0,Unreliable
2006.0,OH,0.35,0.04,0.0,0.0,0.27,0.53,Assault by other and unspecified firearm discharge,X95,409.0,11481213.0,3.6
2007.0,OH,0.32,0.03,0.0,0.0,0.27,0.56,Discharge from other and unspecified firearms,W34,10.0,11500468.0,Unreliable
2007.0,OH,0.32,0.03,0.0,0.0,0.27,0.56,Intentional self-harm by handgun discharge,X72,40.0,11500468.0,0.3
