YEAR,STATE,HFR,HFR_se,universl,permit,Fem_FS_S,Male_FS_S,Cause of death,Cause of death Code,DEATHS,POPULATION,Crude Rate
2002.0,New York,0.177,0.02,1.0,1.0,0.09205020900000001,0.39332659299999995,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,103.0,19137800.0,0.5
2002.0,New York,0.177,0.02,1.0,1.0,0.09205020900000001,0.39332659299999995,Intentional self-harm by other and unspecified firearm discharge,X74,305.0,19137800.0,1.6
2002.0,New York,0.177,0.02,1.0,1.0,0.09205020900000001,0.39332659299999995,"Assault by rifle, shotgun and larger firearm discharge",X94,21.0,19137800.0,0.1
2002.0,New York,0.177,0.02,1.0,1.0,0.09205020900000001,0.39332659299999995,Assault by other and unspecified firearm discharge,X95,527.0,19137800.0,2.8
2002.0,New York,0.177,0.02,1.0,1.0,0.09205020900000001,0.39332659299999995,Legal intervention involving firearm discharge,Y35.0,13.0,19137800.0,Unreliable
2003.0,New York,0.157,0.032,1.0,1.0,0.13278008300000002,0.409482759,Discharge from other and unspecified firearms,W34,18.0,19175939.0,Unreliable
2003.0,New York,0.157,0.032,1.0,1.0,0.13278008300000002,0.409482759,Intentional self-harm by handgun discharge,X72,11.0,19175939.0,Unreliable
2003.0,New York,0.157,0.032,1.0,1.0,0.13278008300000002,0.409482759,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,97.0,19175939.0,0.5
2003.0,New York,0.157,0.032,1.0,1.0,0.13278008300000002,0.409482759,Intentional self-harm by other and unspecified firearm discharge,X74,304.0,19175939.0,1.6
2003.0,New York,0.157,0.032,1.0,1.0,0.13278008300000002,0.409482759,"Assault by rifle, shotgun and larger firearm discharge",X94,19.0,19175939.0,Unreliable
2003.0,New York,0.157,0.032,1.0,1.0,0.13278008300000002,0.409482759,Assault by other and unspecified firearm discharge,X95,567.0,19175939.0,3
2004.0,New York,0.174,0.018000000000000002,1.0,1.0,0.074418605,0.396090535,Discharge from other and unspecified firearms,W34,16.0,19171567.0,Unreliable
2004.0,New York,0.174,0.018000000000000002,1.0,1.0,0.074418605,0.396090535,Intentional self-harm by handgun discharge,X72,10.0,19171567.0,Unreliable
2004.0,New York,0.174,0.018000000000000002,1.0,1.0,0.074418605,0.396090535,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,112.0,19171567.0,0.6
2004.0,New York,0.174,0.018000000000000002,1.0,1.0,0.074418605,0.396090535,Intentional self-harm by other and unspecified firearm discharge,X74,279.0,19171567.0,1.5
2004.0,New York,0.174,0.018000000000000002,1.0,1.0,0.074418605,0.396090535,"Assault by rifle, shotgun and larger firearm discharge",X94,22.0,19171567.0,0.1
2004.0,New York,0.174,0.018000000000000002,1.0,1.0,0.074418605,0.396090535,Assault by other and unspecified firearm discharge,X95,490.0,19171567.0,2.6
2005.0,New York,0.192,0.044000000000000004,1.0,1.0,0.141552511,0.43814433,Discharge from other and unspecified firearms,W34,31.0,19132610.0,0.2
2005.0,New York,0.192,0.044000000000000004,1.0,1.0,0.141552511,0.43814433,Intentional self-harm by handgun discharge,X72,18.0,19132610.0,Unreliable
2005.0,New York,0.192,0.044000000000000004,1.0,1.0,0.141552511,0.43814433,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,116.0,19132610.0,0.6
2005.0,New York,0.192,0.044000000000000004,1.0,1.0,0.141552511,0.43814433,Intentional self-harm by other and unspecified firearm discharge,X74,322.0,19132610.0,1.7
2005.0,New York,0.192,0.044000000000000004,1.0,1.0,0.141552511,0.43814433,"Assault by rifle, shotgun and larger firearm discharge",X94,16.0,19132610.0,Unreliable
2005.0,New York,0.192,0.044000000000000004,1.0,1.0,0.141552511,0.43814433,Assault by other and unspecified firearm discharge,X95,492.0,19132610.0,2.6
2006.0,New York,0.16399999999999998,0.035,1.0,1.0,0.110671937,0.357875116,Discharge from other and unspecified firearms,W34,11.0,19104631.0,Unreliable
2006.0,New York,0.16399999999999998,0.035,1.0,1.0,0.110671937,0.357875116,Intentional self-harm by handgun discharge,X72,20.0,19104631.0,0.1
2006.0,New York,0.16399999999999998,0.035,1.0,1.0,0.110671937,0.357875116,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,101.0,19104631.0,0.5
2006.0,New York,0.16399999999999998,0.035,1.0,1.0,0.110671937,0.357875116,Intentional self-harm by other and unspecified firearm discharge,X74,291.0,19104631.0,1.5
2006.0,New York,0.16399999999999998,0.035,1.0,1.0,0.110671937,0.357875116,"Assault by rifle, shotgun and larger firearm discharge",X94,20.0,19104631.0,0.1
2006.0,New York,0.16399999999999998,0.035,1.0,1.0,0.110671937,0.357875116,Assault by other and unspecified firearm discharge,X95,545.0,19104631.0,2.9
2007.0,New York,0.14,0.032,1.0,1.0,0.108761329,0.38028169,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,117.0,19132335.0,0.6
2007.0,New York,0.14,0.032,1.0,1.0,0.108761329,0.38028169,Intentional self-harm by other and unspecified firearm discharge,X74,317.0,19132335.0,1.7
2007.0,New York,0.14,0.032,1.0,1.0,0.108761329,0.38028169,"Assault by rifle, shotgun and larger firearm discharge",X94,20.0,19132335.0,0.1
2007.0,New York,0.14,0.032,1.0,1.0,0.108761329,0.38028169,Assault by other and unspecified firearm discharge,X95,500.0,19132335.0,2.6
2007.0,New York,0.14,0.032,1.0,1.0,0.108761329,0.38028169,Legal intervention involving firearm discharge,Y35.0,10.0,19132335.0,Unreliable
2008.0,New York,0.142,0.035,1.0,1.0,0.09937888199999999,0.365225391,Intentional self-harm by handgun discharge,X72,12.0,19212436.0,Unreliable
2008.0,New York,0.142,0.035,1.0,1.0,0.09937888199999999,0.365225391,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,106.0,19212436.0,0.6
2008.0,New York,0.142,0.035,1.0,1.0,0.09937888199999999,0.365225391,Intentional self-harm by other and unspecified firearm discharge,X74,311.0,19212436.0,1.6
2008.0,New York,0.142,0.035,1.0,1.0,0.09937888199999999,0.365225391,"Assault by rifle, shotgun and larger firearm discharge",X94,32.0,19212436.0,0.2
2008.0,New York,0.142,0.035,1.0,1.0,0.09937888199999999,0.365225391,Assault by other and unspecified firearm discharge,X95,471.0,19212436.0,2.5
2009.0,New York,0.152,0.032,1.0,1.0,0.09395973199999999,0.352100089,Discharge from other and unspecified firearms,W34,10.0,19307066.0,Unreliable
2009.0,New York,0.152,0.032,1.0,1.0,0.09395973199999999,0.352100089,Intentional self-harm by handgun discharge,X72,15.0,19307066.0,Unreliable
2009.0,New York,0.152,0.032,1.0,1.0,0.09395973199999999,0.352100089,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,125.0,19307066.0,0.6
2009.0,New York,0.152,0.032,1.0,1.0,0.09395973199999999,0.352100089,Intentional self-harm by other and unspecified firearm discharge,X74,282.0,19307066.0,1.5
2009.0,New York,0.152,0.032,1.0,1.0,0.09395973199999999,0.352100089,"Assault by rifle, shotgun and larger firearm discharge",X94,24.0,19307066.0,0.1
2009.0,New York,0.152,0.032,1.0,1.0,0.09395973199999999,0.352100089,Assault by other and unspecified firearm discharge,X95,476.0,19307066.0,2.5
2009.0,New York,0.152,0.032,1.0,1.0,0.09395973199999999,0.352100089,Legal intervention involving firearm discharge,Y35.0,17.0,19307066.0,Unreliable
2010.0,New York,0.14300000000000002,0.027999999999999997,1.0,1.0,0.092063492,0.34902597399999996,Intentional self-harm by handgun discharge,X72,11.0,19378102.0,Unreliable
2010.0,New York,0.14300000000000002,0.027999999999999997,1.0,1.0,0.092063492,0.34902597399999996,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,130.0,19378102.0,0.7
2010.0,New York,0.14300000000000002,0.027999999999999997,1.0,1.0,0.092063492,0.34902597399999996,Intentional self-harm by other and unspecified firearm discharge,X74,318.0,19378102.0,1.6
2010.0,New York,0.14300000000000002,0.027999999999999997,1.0,1.0,0.092063492,0.34902597399999996,"Assault by rifle, shotgun and larger firearm discharge",X94,19.0,19378102.0,Unreliable
2010.0,New York,0.14300000000000002,0.027999999999999997,1.0,1.0,0.092063492,0.34902597399999996,Assault by other and unspecified firearm discharge,X95,501.0,19378102.0,2.6
2011.0,New York,0.158,0.032,1.0,1.0,0.11337209300000001,0.35464231399999996,Intentional self-harm by handgun discharge,X72,20.0,19465197.0,0.1
2011.0,New York,0.158,0.032,1.0,1.0,0.11337209300000001,0.35464231399999996,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,146.0,19465197.0,0.8
2011.0,New York,0.158,0.032,1.0,1.0,0.11337209300000001,0.35464231399999996,Intentional self-harm by other and unspecified firearm discharge,X74,339.0,19465197.0,1.7
2011.0,New York,0.158,0.032,1.0,1.0,0.11337209300000001,0.35464231399999996,"Assault by rifle, shotgun and larger firearm discharge",X94,20.0,19465197.0,0.1
2011.0,New York,0.158,0.032,1.0,1.0,0.11337209300000001,0.35464231399999996,Assault by other and unspecified firearm discharge,X95,440.0,19465197.0,2.3
2011.0,New York,0.158,0.032,1.0,1.0,0.11337209300000001,0.35464231399999996,Legal intervention involving firearm discharge,Y35.0,14.0,19465197.0,Unreliable
2012.0,New York,0.154,0.026000000000000002,1.0,1.0,0.089330025,0.36781609200000004,Intentional self-harm by handgun discharge,X72,21.0,19570261.0,0.1
2012.0,New York,0.154,0.026000000000000002,1.0,1.0,0.089330025,0.36781609200000004,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,147.0,19570261.0,0.8
2012.0,New York,0.154,0.026000000000000002,1.0,1.0,0.089330025,0.36781609200000004,Intentional self-harm by other and unspecified firearm discharge,X74,348.0,19570261.0,1.8
2012.0,New York,0.154,0.026000000000000002,1.0,1.0,0.089330025,0.36781609200000004,"Assault by rifle, shotgun and larger firearm discharge",X94,15.0,19570261.0,Unreliable
2012.0,New York,0.154,0.026000000000000002,1.0,1.0,0.089330025,0.36781609200000004,Assault by other and unspecified firearm discharge,X95,418.0,19570261.0,2.1
2012.0,New York,0.154,0.026000000000000002,1.0,1.0,0.089330025,0.36781609200000004,Legal intervention involving firearm discharge,Y35.0,19.0,19570261.0,Unreliable
2013.0,New York,0.124,0.032,1.0,1.0,0.081683168,0.33671083399999996,Intentional self-harm by handgun discharge,X72,29.0,19651127.0,0.1
2013.0,New York,0.124,0.032,1.0,1.0,0.081683168,0.33671083399999996,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,115.0,19651127.0,0.6
2013.0,New York,0.124,0.032,1.0,1.0,0.081683168,0.33671083399999996,Intentional self-harm by other and unspecified firearm discharge,X74,321.0,19651127.0,1.6
2013.0,New York,0.124,0.032,1.0,1.0,0.081683168,0.33671083399999996,"Assault by rifle, shotgun and larger firearm discharge",X94,27.0,19651127.0,0.1
2013.0,New York,0.124,0.032,1.0,1.0,0.081683168,0.33671083399999996,Assault by other and unspecified firearm discharge,X95,344.0,19651127.0,1.8
2013.0,New York,0.124,0.032,1.0,1.0,0.081683168,0.33671083399999996,Legal intervention involving firearm discharge,Y35.0,13.0,19651127.0,Unreliable
2014.0,New York,0.126,0.035,1.0,1.0,0.08219178099999999,0.347068146,Intentional self-harm by handgun discharge,X72,18.0,19746227.0,Unreliable
2014.0,New York,0.126,0.035,1.0,1.0,0.08219178099999999,0.347068146,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,122.0,19746227.0,0.6
2014.0,New York,0.126,0.035,1.0,1.0,0.08219178099999999,0.347068146,Intentional self-harm by other and unspecified firearm discharge,X74,334.0,19746227.0,1.7
2014.0,New York,0.126,0.035,1.0,1.0,0.08219178099999999,0.347068146,"Assault by rifle, shotgun and larger firearm discharge",X94,11.0,19746227.0,Unreliable
2014.0,New York,0.126,0.035,1.0,1.0,0.08219178099999999,0.347068146,Assault by other and unspecified firearm discharge,X95,356.0,19746227.0,1.8
2014.0,New York,0.126,0.035,1.0,1.0,0.08219178099999999,0.347068146,Legal intervention involving firearm discharge,Y35.0,13.0,19746227.0,Unreliable
2015.0,New York,0.11900000000000001,0.032,1.0,1.0,0.066059226,0.323165705,Intentional self-harm by handgun discharge,X72,15.0,19795791.0,Unreliable
2015.0,New York,0.11900000000000001,0.032,1.0,1.0,0.066059226,0.323165705,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,113.0,19795791.0,0.6
2015.0,New York,0.11900000000000001,0.032,1.0,1.0,0.066059226,0.323165705,Intentional self-harm by other and unspecified firearm discharge,X74,293.0,19795791.0,1.5
2015.0,New York,0.11900000000000001,0.032,1.0,1.0,0.066059226,0.323165705,Assault by other and unspecified firearm discharge,X95,401.0,19795791.0,2
2015.0,New York,0.11900000000000001,0.032,1.0,1.0,0.066059226,0.323165705,Legal intervention involving firearm discharge,Y35.0,10.0,19795791.0,Unreliable
2016.0,New York,0.145,0.027999999999999997,1.0,1.0,0.092457421,0.356466877,Intentional self-harm by handgun discharge,X72,14.0,19745289.0,Unreliable
2016.0,New York,0.145,0.027999999999999997,1.0,1.0,0.092457421,0.356466877,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,110.0,19745289.0,0.6
2016.0,New York,0.145,0.027999999999999997,1.0,1.0,0.092457421,0.356466877,Intentional self-harm by other and unspecified firearm discharge,X74,366.0,19745289.0,1.9
2016.0,New York,0.145,0.027999999999999997,1.0,1.0,0.092457421,0.356466877,"Assault by rifle, shotgun and larger firearm discharge",X94,12.0,19745289.0,Unreliable
2016.0,New York,0.145,0.027999999999999997,1.0,1.0,0.092457421,0.356466877,Assault by other and unspecified firearm discharge,X95,377.0,19745289.0,1.9
2016.0,New York,0.145,0.027999999999999997,1.0,1.0,0.092457421,0.356466877,Legal intervention involving firearm discharge,Y35.0,13.0,19745289.0,Unreliable
1999.0,North Carolina,0.41700000000000004,0.036000000000000004,0.0,1.0,0.508287293,0.6756756759999999,Discharge from other and unspecified firearms,W34,22.0,7949361.0,0.3
1999.0,North Carolina,0.41700000000000004,0.036000000000000004,0.0,1.0,0.508287293,0.6756756759999999,Intentional self-harm by handgun discharge,X72,19.0,7949361.0,Unreliable
1999.0,North Carolina,0.41700000000000004,0.036000000000000004,0.0,1.0,0.508287293,0.6756756759999999,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,62.0,7949361.0,0.8
1999.0,North Carolina,0.41700000000000004,0.036000000000000004,0.0,1.0,0.508287293,0.6756756759999999,Intentional self-harm by other and unspecified firearm discharge,X74,486.0,7949361.0,6.1
1999.0,North Carolina,0.41700000000000004,0.036000000000000004,0.0,1.0,0.508287293,0.6756756759999999,"Assault by rifle, shotgun and larger firearm discharge",X94,28.0,7949361.0,0.4
1999.0,North Carolina,0.41700000000000004,0.036000000000000004,0.0,1.0,0.508287293,0.6756756759999999,Assault by other and unspecified firearm discharge,X95,425.0,7949361.0,5.3
2000.0,North Carolina,0.426,0.026000000000000002,0.0,1.0,0.43303571399999996,0.701472557,Discharge from other and unspecified firearms,W34,26.0,8049313.0,0.3
2000.0,North Carolina,0.426,0.026000000000000002,0.0,1.0,0.43303571399999996,0.701472557,Intentional self-harm by handgun discharge,X72,19.0,8049313.0,Unreliable
2000.0,North Carolina,0.426,0.026000000000000002,0.0,1.0,0.43303571399999996,0.701472557,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,56.0,8049313.0,0.7
2000.0,North Carolina,0.426,0.026000000000000002,0.0,1.0,0.43303571399999996,0.701472557,Intentional self-harm by other and unspecified firearm discharge,X74,546.0,8049313.0,6.8
2000.0,North Carolina,0.426,0.026000000000000002,0.0,1.0,0.43303571399999996,0.701472557,"Assault by rifle, shotgun and larger firearm discharge",X94,30.0,8049313.0,0.4
2000.0,North Carolina,0.426,0.026000000000000002,0.0,1.0,0.43303571399999996,0.701472557,Assault by other and unspecified firearm discharge,X95,426.0,8049313.0,5.3
2001.0,North Carolina,0.382,0.021,0.0,1.0,0.400990099,0.693081761,Discharge from other and unspecified firearms,W34,31.0,8210122.0,0.4
2001.0,North Carolina,0.382,0.021,0.0,1.0,0.400990099,0.693081761,Intentional self-harm by handgun discharge,X72,17.0,8210122.0,Unreliable
2001.0,North Carolina,0.382,0.021,0.0,1.0,0.400990099,0.693081761,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,60.0,8210122.0,0.7
2001.0,North Carolina,0.382,0.021,0.0,1.0,0.400990099,0.693081761,Intentional self-harm by other and unspecified firearm discharge,X74,555.0,8210122.0,6.8
2001.0,North Carolina,0.382,0.021,0.0,1.0,0.400990099,0.693081761,"Assault by rifle, shotgun and larger firearm discharge",X94,37.0,8210122.0,0.5
2001.0,North Carolina,0.382,0.021,0.0,1.0,0.400990099,0.693081761,Assault by other and unspecified firearm discharge,X95,377.0,8210122.0,4.6
2002.0,North Carolina,0.397,0.02,0.0,1.0,0.46153846200000004,0.682680152,Discharge from other and unspecified firearms,W34,25.0,8326201.0,0.3
2002.0,North Carolina,0.397,0.02,0.0,1.0,0.46153846200000004,0.682680152,Intentional self-harm by handgun discharge,X72,22.0,8326201.0,0.3
2002.0,North Carolina,0.397,0.02,0.0,1.0,0.46153846200000004,0.682680152,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,64.0,8326201.0,0.8
2002.0,North Carolina,0.397,0.02,0.0,1.0,0.46153846200000004,0.682680152,Intentional self-harm by other and unspecified firearm discharge,X74,544.0,8326201.0,6.5
2002.0,North Carolina,0.397,0.02,0.0,1.0,0.46153846200000004,0.682680152,"Assault by rifle, shotgun and larger firearm discharge",X94,39.0,8326201.0,0.5
2002.0,North Carolina,0.397,0.02,0.0,1.0,0.46153846200000004,0.682680152,Assault by other and unspecified firearm discharge,X95,420.0,8326201.0,5
2003.0,North Carolina,0.374,0.032,0.0,1.0,0.394871795,0.713157895,Discharge from other and unspecified firearms,W34,27.0,8422501.0,0.3
2003.0,North Carolina,0.374,0.032,0.0,1.0,0.394871795,0.713157895,Intentional self-harm by handgun discharge,X72,29.0,8422501.0,0.3
2003.0,North Carolina,0.374,0.032,0.0,1.0,0.394871795,0.713157895,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,62.0,8422501.0,0.7
2003.0,North Carolina,0.374,0.032,0.0,1.0,0.394871795,0.713157895,Intentional self-harm by other and unspecified firearm discharge,X74,528.0,8422501.0,6.3
2003.0,North Carolina,0.374,0.032,0.0,1.0,0.394871795,0.713157895,"Assault by rifle, shotgun and larger firearm discharge",X94,33.0,8422501.0,0.4
2003.0,North Carolina,0.374,0.032,0.0,1.0,0.394871795,0.713157895,Assault by other and unspecified firearm discharge,X95,361.0,8422501.0,4.3
2004.0,North Carolina,0.38299999999999995,0.018000000000000002,0.0,1.0,0.415584416,0.64321608,Discharge from other and unspecified firearms,W34,16.0,8553152.0,Unreliable
